"Time","Value","Replicate","Model"
579,1.06586668042216,24,"AR2_M4"
580,0.179213675456229,24,"AR2_M4"
581,-0.379701684239387,24,"AR2_M4"
582,0.148941877308801,24,"AR2_M4"
583,-1.20966667807656,24,"AR2_M4"
584,1.52235778012922,24,"AR2_M4"
585,-1.169669893224,24,"AR2_M4"
586,-1.15052751394622,24,"AR2_M4"
587,2.02959617469426,24,"AR2_M4"
588,-0.0748034533537674,24,"AR2_M4"
589,1.14353140211853,24,"AR2_M4"
590,-0.360202882671462,24,"AR2_M4"
591,0.896506106793932,24,"AR2_M4"
592,-1.06363640111242,24,"AR2_M4"
593,0.718242276176065,24,"AR2_M4"
594,0.249578626952028,24,"AR2_M4"
595,-3.62349092282627,24,"AR2_M4"
596,3.28617148602016,24,"AR2_M4"
597,-0.195163205913952,24,"AR2_M4"
598,0.219165625401646,24,"AR2_M4"
599,-0.856535180999166,24,"AR2_M4"
600,2.96549102799313,24,"AR2_M4"
601,-2.46786040787138,24,"AR2_M4"
602,4.55135679700479,24,"AR2_M4"
603,-3.51129920860821,24,"AR2_M4"
604,2.7175473847961,24,"AR2_M4"
605,-0.595717523473521,24,"AR2_M4"
606,-0.146598555464252,24,"AR2_M4"
607,-1.35167332127134,24,"AR2_M4"
608,2.52149490879811,24,"AR2_M4"
609,-2.95399647483235,24,"AR2_M4"
610,2.16765448315156,24,"AR2_M4"
611,-0.630526665304163,24,"AR2_M4"
612,0.685602359427508,24,"AR2_M4"
613,-0.114732019183762,24,"AR2_M4"
614,-0.0575937008646865,24,"AR2_M4"
615,0.531377270051901,24,"AR2_M4"
616,-0.477040168425134,24,"AR2_M4"
617,-1.50117229785673,24,"AR2_M4"
618,1.59871240661781,24,"AR2_M4"
619,0.442283566782409,24,"AR2_M4"
620,-1.58293838355138,24,"AR2_M4"
621,1.85814457141584,24,"AR2_M4"
622,-1.41470553076133,24,"AR2_M4"
623,1.07376840848987,24,"AR2_M4"
624,-1.65863541663462,24,"AR2_M4"
625,-0.245153674436267,24,"AR2_M4"
626,-1.85511957869488,24,"AR2_M4"
627,2.55603538292975,24,"AR2_M4"
628,-0.660532682162485,24,"AR2_M4"
629,0.948608012944117,24,"AR2_M4"
630,-1.80361296620909,24,"AR2_M4"
631,0.993114760783803,24,"AR2_M4"
632,1.14127650723993,24,"AR2_M4"
633,-0.0307250167665181,24,"AR2_M4"
634,0.844890127424209,24,"AR2_M4"
635,3.17231242493396,24,"AR2_M4"
636,-3.03172465485758,24,"AR2_M4"
637,1.23405991761828,24,"AR2_M4"
638,-2.17817787944378,24,"AR2_M4"
639,0.920337831125639,24,"AR2_M4"
640,-2.37538791716183,24,"AR2_M4"
641,3.08972972812947,24,"AR2_M4"
642,-3.87857040647094,24,"AR2_M4"
643,2.10604553970066,24,"AR2_M4"
644,-2.2703294859468,24,"AR2_M4"
645,0.514147670900587,24,"AR2_M4"
646,-0.108125417958973,24,"AR2_M4"
647,-0.0167268878607304,24,"AR2_M4"
648,0.414401704247286,24,"AR2_M4"
649,0.0817089889354566,24,"AR2_M4"
650,0.185891949960329,24,"AR2_M4"
651,-0.307228526454766,24,"AR2_M4"
652,0.657995369863505,24,"AR2_M4"
653,-0.123249483293886,24,"AR2_M4"
654,0.600030838812698,24,"AR2_M4"
655,-1.22880753515196,24,"AR2_M4"
656,1.5533315591003,24,"AR2_M4"
657,-1.76227234880362,24,"AR2_M4"
658,0.20937235783345,24,"AR2_M4"
659,0.034508197389914,24,"AR2_M4"
660,-0.0446384894668952,24,"AR2_M4"
661,-0.457706478540045,24,"AR2_M4"
662,0.337301606419102,24,"AR2_M4"
663,-0.781235875829704,24,"AR2_M4"
664,1.95127683404023,24,"AR2_M4"
665,-1.09141276980351,24,"AR2_M4"
666,1.22487095203015,24,"AR2_M4"
667,-1.15843678847455,24,"AR2_M4"
668,1.73924673821707,24,"AR2_M4"
669,0.436727249803806,24,"AR2_M4"
670,1.08941275358157,24,"AR2_M4"
671,0.963528144849606,24,"AR2_M4"
672,-0.971746784024432,24,"AR2_M4"
673,2.33970354614419,24,"AR2_M4"
674,-2.29736416276017,24,"AR2_M4"
675,1.11448915876004,24,"AR2_M4"
676,-1.5301957471019,24,"AR2_M4"
677,-1.80795081759439,24,"AR2_M4"
678,1.92173383036852,24,"AR2_M4"
679,-0.566537406969183,24,"AR2_M4"
680,0.679740889411582,24,"AR2_M4"
681,0.0721885833627754,24,"AR2_M4"
682,0.578016998872431,24,"AR2_M4"
683,-0.153653799796268,24,"AR2_M4"
684,0.0209323164455508,24,"AR2_M4"
685,-1.23622851435923,24,"AR2_M4"
686,1.15190298412454,24,"AR2_M4"
687,-0.0783487419074897,24,"AR2_M4"
688,-1.00745835649046,24,"AR2_M4"
689,3.13629890697418,24,"AR2_M4"
690,-3.25411685105335,24,"AR2_M4"
691,3.98949821314273,24,"AR2_M4"
692,-2.37619408609599,24,"AR2_M4"
693,1.40388945421945,24,"AR2_M4"
694,-2.18258941778981,24,"AR2_M4"
695,2.30211579746485,24,"AR2_M4"
696,-0.294500343738467,24,"AR2_M4"
697,-1.50314471246519,24,"AR2_M4"
698,4.48343845540711,24,"AR2_M4"
699,-3.7287961696651,24,"AR2_M4"
700,3.92651358323752,24,"AR2_M4"
701,-2.59207531377173,24,"AR2_M4"
702,1.07046673054311,24,"AR2_M4"
703,-0.332556537722174,24,"AR2_M4"
704,-0.780824184426935,24,"AR2_M4"
705,1.37219631329326,24,"AR2_M4"
706,-0.632263933185077,24,"AR2_M4"
707,0.544389694767994,24,"AR2_M4"
708,1.75905944384977,24,"AR2_M4"
709,0.412512880470525,24,"AR2_M4"
710,0.183628233494228,24,"AR2_M4"
711,-2.00734707417955,24,"AR2_M4"
712,0.747183712160071,24,"AR2_M4"
713,-0.467151313517377,24,"AR2_M4"
714,-1.27859903521474,24,"AR2_M4"
715,1.55481252738349,24,"AR2_M4"
716,-0.943887623397917,24,"AR2_M4"
717,1.32418413818506,24,"AR2_M4"
718,-1.06949022483673,24,"AR2_M4"
719,1.51744258898811,24,"AR2_M4"
720,-1.0724510776869,24,"AR2_M4"
721,0.985611695242555,24,"AR2_M4"
722,-0.654989256374785,24,"AR2_M4"
723,0.329267351836137,24,"AR2_M4"
724,-0.536654412884335,24,"AR2_M4"
725,0.20880839914296,24,"AR2_M4"
726,0.421602293489667,24,"AR2_M4"
727,-0.10958024065002,24,"AR2_M4"
728,0.553581264437179,24,"AR2_M4"
729,0.42451601041917,24,"AR2_M4"
730,-1.76782845896978,24,"AR2_M4"
731,2.51415466997624,24,"AR2_M4"
732,-1.24003283050409,24,"AR2_M4"
733,0.415155836856091,24,"AR2_M4"
734,0.623012990879402,24,"AR2_M4"
735,-0.765416501613548,24,"AR2_M4"
736,-0.130194368524001,24,"AR2_M4"
737,-1.3819739695958,24,"AR2_M4"
738,1.94285761726115,24,"AR2_M4"
739,-2.29371129128564,24,"AR2_M4"
740,0.366479589924824,24,"AR2_M4"
741,0.10391221962644,24,"AR2_M4"
742,-0.86557544583456,24,"AR2_M4"
743,-0.321518416394148,24,"AR2_M4"
744,1.72194901485275,24,"AR2_M4"
745,-1.86418575282478,24,"AR2_M4"
746,0.880641631671917,24,"AR2_M4"
747,-1.33346212333568,24,"AR2_M4"
748,1.94163365620614,24,"AR2_M4"
749,-0.786209060777648,24,"AR2_M4"
750,1.20289488635407,24,"AR2_M4"
751,-1.81280147899261,24,"AR2_M4"
752,1.70823896150272,24,"AR2_M4"
753,-0.105287246284461,24,"AR2_M4"
754,-0.101159597890075,24,"AR2_M4"
755,1.55238832510162,24,"AR2_M4"
756,-1.1230119806666,24,"AR2_M4"
757,-0.839857676042939,24,"AR2_M4"
758,1.24132255483176,24,"AR2_M4"
759,-0.662873934135106,24,"AR2_M4"
760,0.208836514119741,24,"AR2_M4"
761,-0.652828510909696,24,"AR2_M4"
762,1.03716958234067,24,"AR2_M4"
763,-1.1508641665292,24,"AR2_M4"
764,2.32222604545589,24,"AR2_M4"
765,-1.01101205830261,24,"AR2_M4"
766,-0.51563569770896,24,"AR2_M4"
767,1.650716678459,24,"AR2_M4"
768,-1.55015547169323,24,"AR2_M4"
769,0.865092781722373,24,"AR2_M4"
770,-0.817071638101081,24,"AR2_M4"
771,0.112632714713039,24,"AR2_M4"
772,1.03903510026904,24,"AR2_M4"
773,-0.915534985806188,24,"AR2_M4"
774,1.22516745480988,24,"AR2_M4"
775,-1.26421833467867,24,"AR2_M4"
776,1.27208034442469,24,"AR2_M4"
777,-1.91910157372831,24,"AR2_M4"
778,1.52002466256419,24,"AR2_M4"
779,-0.901532733291174,24,"AR2_M4"
780,0.0232070709649989,24,"AR2_M4"
781,1.72934739554843,24,"AR2_M4"
782,-2.78099423717113,24,"AR2_M4"
783,1.69943016305692,24,"AR2_M4"
784,0.479153893678908,24,"AR2_M4"
785,-0.667300667189417,24,"AR2_M4"
786,1.23259197699727,24,"AR2_M4"
787,-0.624661671308204,24,"AR2_M4"
788,1.22397944612154,24,"AR2_M4"
789,-0.232416043878846,24,"AR2_M4"
790,-0.777286879095147,24,"AR2_M4"
791,1.57806980974735,24,"AR2_M4"
792,0.846522705497143,24,"AR2_M4"
793,0.307847078974033,24,"AR2_M4"
794,1.36937855970474,24,"AR2_M4"
795,0.212962253671117,24,"AR2_M4"
796,2.38301364947614,24,"AR2_M4"
797,-0.338820393875514,24,"AR2_M4"
798,-0.322374497473394,24,"AR2_M4"
799,-0.849261716076338,24,"AR2_M4"
800,-0.166613874805666,24,"AR2_M4"
801,0.649140476139235,24,"AR2_M4"
802,-2.22280918263002,24,"AR2_M4"
803,1.35433165331542,24,"AR2_M4"
804,-2.25386868204354,24,"AR2_M4"
805,3.11667008096079,24,"AR2_M4"
806,-3.23834132795662,24,"AR2_M4"
807,1.62062159500971,24,"AR2_M4"
808,-0.539231368781556,24,"AR2_M4"
809,2.09378930899889,24,"AR2_M4"
810,-2.13404058466297,24,"AR2_M4"
811,0.806998695222241,24,"AR2_M4"
812,-1.07295565424901,24,"AR2_M4"
813,0.75446776622192,24,"AR2_M4"
814,-1.34253313105045,24,"AR2_M4"
815,1.13182920426786,24,"AR2_M4"
816,-0.382405826407538,24,"AR2_M4"
817,0.197140408198405,24,"AR2_M4"
818,-0.519561487863895,24,"AR2_M4"
819,-0.134060952334886,24,"AR2_M4"
820,-0.378133823380937,24,"AR2_M4"
821,-1.04631971942768,24,"AR2_M4"
822,1.63339822672064,24,"AR2_M4"
823,-0.62230022551804,24,"AR2_M4"
824,1.83330009429385,24,"AR2_M4"
825,-2.42216809304298,24,"AR2_M4"
826,0.393167537289987,24,"AR2_M4"
827,-1.14289066629764,24,"AR2_M4"
828,1.43258066878524,24,"AR2_M4"
829,1.39408362925526,24,"AR2_M4"
830,-0.590008551457452,24,"AR2_M4"
831,0.185436843576979,24,"AR2_M4"
832,1.06315906481864,24,"AR2_M4"
833,-0.835693041203212,24,"AR2_M4"
834,1.5147957955442,24,"AR2_M4"
835,-0.218274027518671,24,"AR2_M4"
836,-1.02847439311254,24,"AR2_M4"
837,0.38313411641995,24,"AR2_M4"
838,1.19487983055208,24,"AR2_M4"
839,-1.66531291162758,24,"AR2_M4"
840,0.838855525162415,24,"AR2_M4"
841,-1.50504857056335,24,"AR2_M4"
842,-0.773679133918846,24,"AR2_M4"
843,1.67409897141623,24,"AR2_M4"
844,-1.55288729579991,24,"AR2_M4"
845,1.69266111642449,24,"AR2_M4"
846,-0.576826116629202,24,"AR2_M4"
847,0.223268402472494,24,"AR2_M4"
848,-0.304006924726062,24,"AR2_M4"
849,0.309476737122937,24,"AR2_M4"
850,0.119661075613932,24,"AR2_M4"
851,0.461823175479012,24,"AR2_M4"
852,-0.86667188708663,24,"AR2_M4"
853,0.718347991996663,24,"AR2_M4"
854,-1.26965035285141,24,"AR2_M4"
855,0.598243009341223,24,"AR2_M4"
856,-0.46933313860629,24,"AR2_M4"
857,0.407317458006223,24,"AR2_M4"
858,-2.48152925020912,24,"AR2_M4"
859,3.0627609872694,24,"AR2_M4"
860,-3.03703400724432,24,"AR2_M4"
861,1.68401820782499,24,"AR2_M4"
862,1.28732323442563,24,"AR2_M4"
863,-0.837387989851446,24,"AR2_M4"
864,1.669193210402,24,"AR2_M4"
865,-2.77768857411979,24,"AR2_M4"
866,1.797868879836,24,"AR2_M4"
867,-2.28306152528162,24,"AR2_M4"
868,1.30195963651345,24,"AR2_M4"
869,0.268499772369172,24,"AR2_M4"
870,0.769836405404425,24,"AR2_M4"
871,-0.892867015562332,24,"AR2_M4"
872,1.4753228080218,24,"AR2_M4"
873,-0.749956408799311,24,"AR2_M4"
874,0.885893803123759,24,"AR2_M4"
875,0.181764350435496,24,"AR2_M4"
876,-1.58853348897441,24,"AR2_M4"
877,-0.638254190474776,24,"AR2_M4"
878,0.122914261869499,24,"AR2_M4"
879,-0.0413943180193453,24,"AR2_M4"
880,0.939297874590983,24,"AR2_M4"
881,-1.06391785622759,24,"AR2_M4"
882,1.83158583082601,24,"AR2_M4"
883,0.574634424649991,24,"AR2_M4"
884,-1.16670868227096,24,"AR2_M4"
885,0.952315045617479,24,"AR2_M4"
886,-0.0292335767893742,24,"AR2_M4"
887,-0.598346820316169,24,"AR2_M4"
888,-0.142504026761778,24,"AR2_M4"
889,0.306935677304331,24,"AR2_M4"
890,-0.308944271473357,24,"AR2_M4"
891,0.0142163479745497,24,"AR2_M4"
892,1.08872687892682,24,"AR2_M4"
893,0.405299306634455,24,"AR2_M4"
894,-1.29661363344285,24,"AR2_M4"
895,0.62795173093868,24,"AR2_M4"
896,-0.149511958940964,24,"AR2_M4"
897,0.184226117286032,24,"AR2_M4"
898,1.1496331255672,24,"AR2_M4"
899,-0.322290124453049,24,"AR2_M4"
900,-1.72302017180454,24,"AR2_M4"
901,2.85722041666497,24,"AR2_M4"
902,-1.59232482689548,24,"AR2_M4"
903,2.69124676002889,24,"AR2_M4"
904,-1.70536093496348,24,"AR2_M4"
905,1.74373565286685,24,"AR2_M4"
906,-1.83792336815246,24,"AR2_M4"
907,0.209585792836792,24,"AR2_M4"
908,1.11029821238422,24,"AR2_M4"
909,0.267187908228108,24,"AR2_M4"
910,0.437990555289206,24,"AR2_M4"
911,0.287521311309908,24,"AR2_M4"
912,-0.86800665124877,24,"AR2_M4"
913,1.33433523650452,24,"AR2_M4"
914,-2.33210690040355,24,"AR2_M4"
915,1.91189981733961,24,"AR2_M4"
916,-0.924696624335802,24,"AR2_M4"
917,-0.248138287488789,24,"AR2_M4"
918,-1.46821522377125,24,"AR2_M4"
919,0.548796199057373,24,"AR2_M4"
920,2.73404268636947,24,"AR2_M4"
921,-1.63853162118249,24,"AR2_M4"
922,0.346425188520352,24,"AR2_M4"
923,-1.2187644114674,24,"AR2_M4"
924,1.79074738442536,24,"AR2_M4"
925,-2.36329210143479,24,"AR2_M4"
926,3.92978053241689,24,"AR2_M4"
927,-3.36285097423703,24,"AR2_M4"
928,0.875147067859598,24,"AR2_M4"
929,-0.309592525231005,24,"AR2_M4"
930,0.5132422277724,24,"AR2_M4"
931,0.958257144607857,24,"AR2_M4"
932,-2.16319423364843,24,"AR2_M4"
933,0.992632999810873,24,"AR2_M4"
934,1.08022121883358,24,"AR2_M4"
935,-1.79325906419927,24,"AR2_M4"
936,1.44804332030425,24,"AR2_M4"
937,0.534191322315642,24,"AR2_M4"
938,0.219348925568887,24,"AR2_M4"
939,0.129750448030795,24,"AR2_M4"
940,1.43006208292396,24,"AR2_M4"
941,-0.9022462880681,24,"AR2_M4"
942,0.312341461524841,24,"AR2_M4"
943,0.634519253370979,24,"AR2_M4"
944,0.582130609300148,24,"AR2_M4"
945,-1.57079131960833,24,"AR2_M4"
946,2.29119969075221,24,"AR2_M4"
947,-2.5936047958071,24,"AR2_M4"
948,1.23360464531425,24,"AR2_M4"
949,0.421648941212871,24,"AR2_M4"
950,0.275554018683532,24,"AR2_M4"
951,0.676237527092189,24,"AR2_M4"
952,-0.991129993113591,24,"AR2_M4"
953,1.89810087290764,24,"AR2_M4"
954,-1.31895737705863,24,"AR2_M4"
955,0.697301507495303,24,"AR2_M4"
956,-0.419328158659561,24,"AR2_M4"
957,-0.119311909551983,24,"AR2_M4"
958,-0.555157989513531,24,"AR2_M4"
959,1.2748062949678,24,"AR2_M4"
960,-0.0692522034778876,24,"AR2_M4"
961,0.209772903565768,24,"AR2_M4"
962,-0.569846433641951,24,"AR2_M4"
963,-0.0978551727791455,24,"AR2_M4"
964,-2.4193926533844,24,"AR2_M4"
965,2.92201616371042,24,"AR2_M4"
966,-0.65466108320789,24,"AR2_M4"
967,-0.0729614867659358,24,"AR2_M4"
968,-0.709660059767953,24,"AR2_M4"
969,-0.111229859975605,24,"AR2_M4"
970,1.15299564514987,24,"AR2_M4"
971,0.991869138715397,24,"AR2_M4"
972,0.477808634015294,24,"AR2_M4"
973,-0.00149036935436059,24,"AR2_M4"
974,-0.985545624464588,24,"AR2_M4"
975,1.07580679901306,24,"AR2_M4"
976,-0.224993706246927,24,"AR2_M4"
977,-0.463262285960507,24,"AR2_M4"
978,-0.357173661337886,24,"AR2_M4"
979,0.0633408328317639,24,"AR2_M4"
980,-0.556095901569781,24,"AR2_M4"
981,2.44024242942225,24,"AR2_M4"
982,-1.64911347594675,24,"AR2_M4"
983,1.93263351701325,24,"AR2_M4"
984,-1.51956727350835,24,"AR2_M4"
985,1.16695419364109,24,"AR2_M4"
986,-1.09257928695593,24,"AR2_M4"
987,-0.913546491818676,24,"AR2_M4"
988,0.841210553244088,24,"AR2_M4"
989,-1.43085623969493,24,"AR2_M4"
990,2.23144709756268,24,"AR2_M4"
991,0.145732305461547,24,"AR2_M4"
992,-0.169714897124844,24,"AR2_M4"
993,1.4770861001918,24,"AR2_M4"
994,-0.463462996262111,24,"AR2_M4"
995,1.44337767826805,24,"AR2_M4"
996,-3.2915028770443,24,"AR2_M4"
997,0.952156413018528,24,"AR2_M4"
998,-0.790792109462414,24,"AR2_M4"
999,0.0501623743161098,24,"AR2_M4"
1000,0.903272493617083,24,"AR2_M4"
1,-1.01345265278502,25,"AR2_M4"
2,-1.0771120211438,25,"AR2_M4"
3,1.58879610588114,25,"AR2_M4"
4,-0.544747352247258,25,"AR2_M4"
5,1.84779623006671,25,"AR2_M4"
6,-1.97645220541282,25,"AR2_M4"
7,-0.248559314641846,25,"AR2_M4"
8,0.799047200776407,25,"AR2_M4"
9,0.219025045529534,25,"AR2_M4"
10,-0.21160001080724,25,"AR2_M4"
11,0.716561829223309,25,"AR2_M4"
12,-1.24535052524898,25,"AR2_M4"
13,0.667548313850188,25,"AR2_M4"
14,-2.79682639959671,25,"AR2_M4"
15,1.26464174673128,25,"AR2_M4"
16,-1.17911436764155,25,"AR2_M4"
17,0.292314224012903,25,"AR2_M4"
18,0.381131939976832,25,"AR2_M4"
19,0.878893053159055,25,"AR2_M4"
20,-1.86302137992369,25,"AR2_M4"
21,1.28010444655985,25,"AR2_M4"
22,-1.88268141115609,25,"AR2_M4"
23,0.701804399383496,25,"AR2_M4"
24,-0.2830723828585,25,"AR2_M4"
25,0.196101296311594,25,"AR2_M4"
26,1.0458233600988,25,"AR2_M4"
27,-1.71473774577153,25,"AR2_M4"
28,3.08068129104431,25,"AR2_M4"
29,-1.56452080833116,25,"AR2_M4"
30,2.94358807787217,25,"AR2_M4"
31,-0.475355222173162,25,"AR2_M4"
32,-1.04898918869754,25,"AR2_M4"
33,1.19010053480073,25,"AR2_M4"
34,0.0657261022844545,25,"AR2_M4"
35,2.13012262862597,25,"AR2_M4"
36,-1.93277470006887,25,"AR2_M4"
37,1.58679955534648,25,"AR2_M4"
38,-0.828669675666103,25,"AR2_M4"
39,0.178426010662283,25,"AR2_M4"
40,-0.726484888395261,25,"AR2_M4"
41,-0.0314750166856021,25,"AR2_M4"
42,-1.61915123857628,25,"AR2_M4"
43,0.570608564319049,25,"AR2_M4"
44,0.051175111475623,25,"AR2_M4"
45,-0.616432584217025,25,"AR2_M4"
46,0.875650413690592,25,"AR2_M4"
47,-0.690464104154069,25,"AR2_M4"
48,-1.6583047420357,25,"AR2_M4"
49,1.34172298980981,25,"AR2_M4"
50,0.0814222901755196,25,"AR2_M4"
51,-1.36980948398347,25,"AR2_M4"
52,1.98415960768302,25,"AR2_M4"
53,-0.441415623820655,25,"AR2_M4"
54,0.109991459003436,25,"AR2_M4"
55,-0.00946735958831403,25,"AR2_M4"
56,0.164076307192399,25,"AR2_M4"
57,0.531758585660016,25,"AR2_M4"
58,-1.18127721433773,25,"AR2_M4"
59,-0.819875335192602,25,"AR2_M4"
60,-1.54468710767094,25,"AR2_M4"
61,1.58218274650269,25,"AR2_M4"
62,-0.692859023032276,25,"AR2_M4"
63,-1.47205871806056,25,"AR2_M4"
64,1.75449554082477,25,"AR2_M4"
65,-0.24252385827551,25,"AR2_M4"
66,1.0453073269343,25,"AR2_M4"
67,0.852633138168334,25,"AR2_M4"
68,-1.15130287365029,25,"AR2_M4"
69,-0.192253737532799,25,"AR2_M4"
70,0.911349548728094,25,"AR2_M4"
71,-2.19509433481928,25,"AR2_M4"
72,1.40393019907558,25,"AR2_M4"
73,-2.76126197243365,25,"AR2_M4"
74,2.04911491762728,25,"AR2_M4"
75,-2.78993728866342,25,"AR2_M4"
76,2.49609316154649,25,"AR2_M4"
77,-3.14846669752778,25,"AR2_M4"
78,2.45946912454151,25,"AR2_M4"
79,-3.18491236242761,25,"AR2_M4"
80,1.81859434765338,25,"AR2_M4"
81,-1.57612732844683,25,"AR2_M4"
82,-0.46861398687151,25,"AR2_M4"
83,-0.0606730755630898,25,"AR2_M4"
84,0.048277686038055,25,"AR2_M4"
85,-0.4370431774352,25,"AR2_M4"
86,1.28374884343324,25,"AR2_M4"
87,-1.27956546977683,25,"AR2_M4"
88,-0.051134573446957,25,"AR2_M4"
89,-0.189646181326657,25,"AR2_M4"
90,-0.794100147714026,25,"AR2_M4"
91,1.12757853808453,25,"AR2_M4"
92,-2.88777423423607,25,"AR2_M4"
93,1.71449183805854,25,"AR2_M4"
94,-2.35514587504021,25,"AR2_M4"
95,2.61640279881356,25,"AR2_M4"
96,-0.928174469054046,25,"AR2_M4"
97,0.475209036936665,25,"AR2_M4"
98,-1.02389833531788,25,"AR2_M4"
99,1.67874123867145,25,"AR2_M4"
100,-0.261553138737211,25,"AR2_M4"
101,-0.136932698634978,25,"AR2_M4"
102,0.288302061691448,25,"AR2_M4"
103,-0.148002890327954,25,"AR2_M4"
104,1.17499373149683,25,"AR2_M4"
105,-0.411197374930491,25,"AR2_M4"
106,0.152053805524368,25,"AR2_M4"
107,0.413614669925868,25,"AR2_M4"
108,0.799847208116524,25,"AR2_M4"
109,-0.490384299730513,25,"AR2_M4"
110,1.97616633285655,25,"AR2_M4"
111,-2.21931953984169,25,"AR2_M4"
112,0.972561542131628,25,"AR2_M4"
113,-0.297442123164452,25,"AR2_M4"
114,-0.29533995295519,25,"AR2_M4"
115,0.877612739566741,25,"AR2_M4"
116,-2.53312702832048,25,"AR2_M4"
117,1.3647134245271,25,"AR2_M4"
118,0.433912216940776,25,"AR2_M4"
119,-0.605317167412605,25,"AR2_M4"
120,0.883555212389406,25,"AR2_M4"
121,-0.928478819656017,25,"AR2_M4"
122,-0.992987850925166,25,"AR2_M4"
123,1.15568640530126,25,"AR2_M4"
124,1.01572434515763,25,"AR2_M4"
125,-2.27030544232943,25,"AR2_M4"
126,2.55282263832132,25,"AR2_M4"
127,-1.47925840905338,25,"AR2_M4"
128,0.87792660562971,25,"AR2_M4"
129,-1.11787006951102,25,"AR2_M4"
130,1.07933609496622,25,"AR2_M4"
131,-1.22048164552329,25,"AR2_M4"
132,-0.651703050351169,25,"AR2_M4"
133,2.50328168572326,25,"AR2_M4"
134,-1.45840263429688,25,"AR2_M4"
135,0.789299742484865,25,"AR2_M4"
136,-0.672219063817938,25,"AR2_M4"
137,2.15648195288568,25,"AR2_M4"
138,-1.01353340766022,25,"AR2_M4"
139,0.398875616489281,25,"AR2_M4"
140,-0.150682661558006,25,"AR2_M4"
141,1.23271590841261,25,"AR2_M4"
142,1.1106540536568,25,"AR2_M4"
143,-0.419206261434665,25,"AR2_M4"
144,0.311345529266259,25,"AR2_M4"
145,-0.254193177717601,25,"AR2_M4"
146,0.195282332965404,25,"AR2_M4"
147,-1.3618054597777,25,"AR2_M4"
148,2.27938835426869,25,"AR2_M4"
149,-2.20850662288643,25,"AR2_M4"
150,1.23840887947242,25,"AR2_M4"
151,-1.14047902555087,25,"AR2_M4"
152,0.317848936240011,25,"AR2_M4"
153,-0.12079719589415,25,"AR2_M4"
154,0.78401876406277,25,"AR2_M4"
155,-1.67218644533493,25,"AR2_M4"
156,1.79891626682867,25,"AR2_M4"
157,-0.834225551584891,25,"AR2_M4"
158,1.54139564825467,25,"AR2_M4"
159,-1.37562705534675,25,"AR2_M4"
160,1.51532604886134,25,"AR2_M4"
161,-0.224576328809246,25,"AR2_M4"
162,0.666018922385203,25,"AR2_M4"
163,-1.88432251091287,25,"AR2_M4"
164,0.842007102194295,25,"AR2_M4"
165,-0.509201803434116,25,"AR2_M4"
166,-1.60332202847984,25,"AR2_M4"
167,0.0584725665516219,25,"AR2_M4"
168,0.172971314050205,25,"AR2_M4"
169,-0.647810119654757,25,"AR2_M4"
170,0.771992255135221,25,"AR2_M4"
171,1.47808274929033,25,"AR2_M4"
172,-0.07586719033512,25,"AR2_M4"
173,-1.17559817601089,25,"AR2_M4"
174,1.24966429267747,25,"AR2_M4"
175,-0.653068842977951,25,"AR2_M4"
176,0.520955025171892,25,"AR2_M4"
177,-0.386514629341657,25,"AR2_M4"
178,2.42114422532202,25,"AR2_M4"
179,-1.44776600412773,25,"AR2_M4"
180,1.01118679368384,25,"AR2_M4"
181,0.427540090221778,25,"AR2_M4"
182,-0.777838038979351,25,"AR2_M4"
183,1.92972970876173,25,"AR2_M4"
184,-0.213661312537294,25,"AR2_M4"
185,0.540322988586529,25,"AR2_M4"
186,0.763426326308516,25,"AR2_M4"
187,-0.70873670812445,25,"AR2_M4"
188,-0.481861090884616,25,"AR2_M4"
189,0.407521050264271,25,"AR2_M4"
190,0.500753099937136,25,"AR2_M4"
191,1.45905794851553,25,"AR2_M4"
192,-1.11866694670723,25,"AR2_M4"
193,0.541029996313326,25,"AR2_M4"
194,0.409313083395864,25,"AR2_M4"
195,-0.544776388041578,25,"AR2_M4"
196,0.478451166111266,25,"AR2_M4"
197,-0.256622376897275,25,"AR2_M4"
198,-0.0772029099642194,25,"AR2_M4"
199,0.932545965604398,25,"AR2_M4"
200,-2.06232856091782,25,"AR2_M4"
201,1.47193180145646,25,"AR2_M4"
202,0.508284802536212,25,"AR2_M4"
203,-1.31991363597479,25,"AR2_M4"
204,2.2347154078838,25,"AR2_M4"
205,0.198477817683202,25,"AR2_M4"
206,-0.967278514031408,25,"AR2_M4"
207,-0.37413555109273,25,"AR2_M4"
208,1.54348666486051,25,"AR2_M4"
209,1.42167312495618,25,"AR2_M4"
210,-0.937272574739986,25,"AR2_M4"
211,1.34042582105575,25,"AR2_M4"
212,-1.28616498779165,25,"AR2_M4"
213,0.400999691517996,25,"AR2_M4"
214,0.376222023173764,25,"AR2_M4"
215,-1.1321567539792,25,"AR2_M4"
216,0.5707421645596,25,"AR2_M4"
217,0.129216851028455,25,"AR2_M4"
218,-0.325791954421827,25,"AR2_M4"
219,1.64056982470027,25,"AR2_M4"
220,0.0282643423842982,25,"AR2_M4"
221,-0.372381927841248,25,"AR2_M4"
222,-0.303907881396055,25,"AR2_M4"
223,0.783499069379802,25,"AR2_M4"
224,0.574618094370128,25,"AR2_M4"
225,-2.56707805005006,25,"AR2_M4"
226,4.14910417862527,25,"AR2_M4"
227,-3.52709008329545,25,"AR2_M4"
