"Time","Value","Replicate","Model"
164,0.634616042403005,21,"AR2_M1"
165,3.74235575304937,21,"AR2_M1"
166,2.98820886504382,21,"AR2_M1"
167,2.11584529041172,21,"AR2_M1"
168,1.86888209002638,21,"AR2_M1"
169,2.95310676076397,21,"AR2_M1"
170,1.3238036343277,21,"AR2_M1"
171,3.33445582662158,21,"AR2_M1"
172,0.601436142646863,21,"AR2_M1"
173,2.32598851676105,21,"AR2_M1"
174,-0.179831701181034,21,"AR2_M1"
175,2.26311604886778,21,"AR2_M1"
176,-0.683257079289911,21,"AR2_M1"
177,0.100612831842571,21,"AR2_M1"
178,-0.754724142688812,21,"AR2_M1"
179,-0.380206397815658,21,"AR2_M1"
180,-0.162629544137963,21,"AR2_M1"
181,0.743649769577417,21,"AR2_M1"
182,-0.370688790564098,21,"AR2_M1"
183,-0.426413611918348,21,"AR2_M1"
184,0.692216106004444,21,"AR2_M1"
185,0.855110510313047,21,"AR2_M1"
186,1.03693414687488,21,"AR2_M1"
187,0.627380162876094,21,"AR2_M1"
188,1.20229610656546,21,"AR2_M1"
189,1.15109059299803,21,"AR2_M1"
190,-0.370899684003484,21,"AR2_M1"
191,-0.313890851039563,21,"AR2_M1"
192,-0.289119061470046,21,"AR2_M1"
193,-2.16672044662964,21,"AR2_M1"
194,1.49052269767325,21,"AR2_M1"
195,-0.694121656133567,21,"AR2_M1"
196,1.92514954999212,21,"AR2_M1"
197,-0.89594440006001,21,"AR2_M1"
198,0.737786344550316,21,"AR2_M1"
199,0.0309885050850452,21,"AR2_M1"
200,0.871301655976536,21,"AR2_M1"
201,0.838997425437834,21,"AR2_M1"
202,-0.129153653128728,21,"AR2_M1"
203,1.63805637364539,21,"AR2_M1"
204,0.804995325461059,21,"AR2_M1"
205,-0.679532841379444,21,"AR2_M1"
206,1.77649874924825,21,"AR2_M1"
207,0.113440718371677,21,"AR2_M1"
208,2.24123498068213,21,"AR2_M1"
209,-0.566048406857818,21,"AR2_M1"
210,1.38718695796343,21,"AR2_M1"
211,-0.928531431033439,21,"AR2_M1"
212,-0.369997511713857,21,"AR2_M1"
213,-3.08905820669145,21,"AR2_M1"
214,-3.18580692727134,21,"AR2_M1"
215,-4.16333524031147,21,"AR2_M1"
216,-2.91298525358119,21,"AR2_M1"
217,-4.99226850952006,21,"AR2_M1"
218,-1.92058684111687,21,"AR2_M1"
219,-4.77432629963876,21,"AR2_M1"
220,-2.14415549654761,21,"AR2_M1"
221,-4.54696446509034,21,"AR2_M1"
222,-3.43031138956547,21,"AR2_M1"
223,-3.97401804570014,21,"AR2_M1"
224,-3.31435366695462,21,"AR2_M1"
225,-4.56626341133392,21,"AR2_M1"
226,-1.06697069056511,21,"AR2_M1"
227,-2.82030693295019,21,"AR2_M1"
228,0.149211003886154,21,"AR2_M1"
229,-0.29269097021159,21,"AR2_M1"
230,0.718563973085807,21,"AR2_M1"
231,1.12137889401886,21,"AR2_M1"
232,0.243294834426578,21,"AR2_M1"
233,1.20814757429027,21,"AR2_M1"
234,0.558557744295802,21,"AR2_M1"
235,0.610627486078451,21,"AR2_M1"
236,-0.0653963798716217,21,"AR2_M1"
237,0.947951939454237,21,"AR2_M1"
238,-1.85916742977323,21,"AR2_M1"
239,0.514491878067248,21,"AR2_M1"
240,-1.32664388889776,21,"AR2_M1"
241,0.743051194236771,21,"AR2_M1"
242,-0.0360781063708344,21,"AR2_M1"
243,0.10491527320835,21,"AR2_M1"
244,-0.704280058117982,21,"AR2_M1"
245,0.543725889756733,21,"AR2_M1"
246,-0.681151083988583,21,"AR2_M1"
247,-1.46866046728011,21,"AR2_M1"
248,-1.28278043887285,21,"AR2_M1"
249,-0.310494810301061,21,"AR2_M1"
250,-1.36998609359364,21,"AR2_M1"
251,-0.931063936296728,21,"AR2_M1"
252,1.28231201924364,21,"AR2_M1"
253,0.460781668210546,21,"AR2_M1"
254,2.8177780609493,21,"AR2_M1"
255,1.59577147517532,21,"AR2_M1"
256,1.658599139953,21,"AR2_M1"
257,2.45147902715854,21,"AR2_M1"
258,2.19954033789624,21,"AR2_M1"
259,1.67334500121121,21,"AR2_M1"
260,2.97545956490478,21,"AR2_M1"
261,0.246169542974088,21,"AR2_M1"
262,2.29053559775858,21,"AR2_M1"
263,0.952373811797642,21,"AR2_M1"
264,1.69302620025389,21,"AR2_M1"
265,2.38174486649911,21,"AR2_M1"
266,3.98132454331903,21,"AR2_M1"
267,4.02112487109969,21,"AR2_M1"
268,4.44395806374516,21,"AR2_M1"
269,4.93973561548087,21,"AR2_M1"
270,4.28612209593298,21,"AR2_M1"
271,5.19103974674042,21,"AR2_M1"
272,3.10309645745251,21,"AR2_M1"
273,4.10860365598067,21,"AR2_M1"
274,5.15013072620583,21,"AR2_M1"
275,5.14096212457496,21,"AR2_M1"
276,3.92776967047665,21,"AR2_M1"
277,4.35920075789325,21,"AR2_M1"
278,3.9083245460291,21,"AR2_M1"
279,4.72302091685519,21,"AR2_M1"
280,1.91099476350864,21,"AR2_M1"
281,4.47113140500424,21,"AR2_M1"
282,1.42362646822599,21,"AR2_M1"
283,2.66532641211307,21,"AR2_M1"
284,-0.252355822928777,21,"AR2_M1"
285,4.37854070053628,21,"AR2_M1"
286,0.120332958988481,21,"AR2_M1"
287,3.78259280409915,21,"AR2_M1"
288,0.25425096044359,21,"AR2_M1"
289,2.02445517455276,21,"AR2_M1"
290,1.0655618895533,21,"AR2_M1"
291,2.46998178736303,21,"AR2_M1"
292,-0.346881188879405,21,"AR2_M1"
293,1.60282818051313,21,"AR2_M1"
294,0.473039344221888,21,"AR2_M1"
295,0.210161944185519,21,"AR2_M1"
296,-0.698357435514672,21,"AR2_M1"
297,1.5070771707696,21,"AR2_M1"
298,-1.06862644229175,21,"AR2_M1"
299,1.26647957964349,21,"AR2_M1"
300,0.895582461278355,21,"AR2_M1"
301,1.42912496304852,21,"AR2_M1"
302,1.11107600660508,21,"AR2_M1"
303,-0.25902390041047,21,"AR2_M1"
304,2.45654510291188,21,"AR2_M1"
305,-0.092553820710594,21,"AR2_M1"
306,3.26390475003595,21,"AR2_M1"
307,-0.3358209262418,21,"AR2_M1"
308,4.18483833190037,21,"AR2_M1"
309,-0.145547542813969,21,"AR2_M1"
310,3.03340455434992,21,"AR2_M1"
311,0.351865659019876,21,"AR2_M1"
312,0.907219339691486,21,"AR2_M1"
313,0.164123829397289,21,"AR2_M1"
314,2.05135687659155,21,"AR2_M1"
315,0.0545880024318037,21,"AR2_M1"
316,0.821286792298902,21,"AR2_M1"
317,0.923607615552235,21,"AR2_M1"
318,-0.677066175282128,21,"AR2_M1"
319,0.090366030212669,21,"AR2_M1"
320,0.77054914929495,21,"AR2_M1"
321,1.09496990618614,21,"AR2_M1"
322,0.391783236168939,21,"AR2_M1"
323,0.500587839204158,21,"AR2_M1"
324,0.109039246568515,21,"AR2_M1"
325,-1.43139628196863,21,"AR2_M1"
326,1.46253538815158,21,"AR2_M1"
327,0.677282981280394,21,"AR2_M1"
328,0.897295007843867,21,"AR2_M1"
329,-0.285108694057794,21,"AR2_M1"
330,-0.113433096817937,21,"AR2_M1"
331,0.213861656396579,21,"AR2_M1"
332,0.378820450836162,21,"AR2_M1"
333,-0.719718997111735,21,"AR2_M1"
334,0.12109373398584,21,"AR2_M1"
335,-1.5932320162491,21,"AR2_M1"
336,-0.516317922183763,21,"AR2_M1"
337,-0.556767925628477,21,"AR2_M1"
338,-0.906360725960316,21,"AR2_M1"
339,-0.504514538511732,21,"AR2_M1"
340,-0.786456642171085,21,"AR2_M1"
341,1.33665248074837,21,"AR2_M1"
342,-2.248549517249,21,"AR2_M1"
343,1.82329784381322,21,"AR2_M1"
344,-3.00074536349305,21,"AR2_M1"
345,1.09860563394192,21,"AR2_M1"
346,-2.21593319446171,21,"AR2_M1"
347,-1.76469377716873,21,"AR2_M1"
348,-0.564816643255601,21,"AR2_M1"
349,-0.75627822797765,21,"AR2_M1"
350,-1.5209644083601,21,"AR2_M1"
351,-1.79661039764869,21,"AR2_M1"
352,-1.17618389083068,21,"AR2_M1"
353,-1.54141198385505,21,"AR2_M1"
354,-3.28195838662101,21,"AR2_M1"
355,-2.86053154654332,21,"AR2_M1"
356,-3.36209019859259,21,"AR2_M1"
357,-1.67061991950921,21,"AR2_M1"
358,-1.95633061960906,21,"AR2_M1"
359,-1.09180722329644,21,"AR2_M1"
360,-3.38179327646588,21,"AR2_M1"
361,-2.42000453855906,21,"AR2_M1"
362,-2.34495365117833,21,"AR2_M1"
363,-3.81879664245631,21,"AR2_M1"
364,-1.06286238119266,21,"AR2_M1"
365,-2.61636788739556,21,"AR2_M1"
366,0.339494679550059,21,"AR2_M1"
367,-0.978068696440493,21,"AR2_M1"
368,1.55535589765707,21,"AR2_M1"
369,-1.07381353588562,21,"AR2_M1"
370,3.86444956697852,21,"AR2_M1"
371,0.974898712577991,21,"AR2_M1"
372,1.90282184378176,21,"AR2_M1"
373,0.0792540184914842,21,"AR2_M1"
374,2.43997537142983,21,"AR2_M1"
375,-0.719081876317047,21,"AR2_M1"
376,2.7668899542678,21,"AR2_M1"
377,0.394870784637624,21,"AR2_M1"
378,1.17049885281118,21,"AR2_M1"
379,1.30634949518798,21,"AR2_M1"
380,1.82609224967013,21,"AR2_M1"
381,0.693191926989697,21,"AR2_M1"
382,1.2899434866115,21,"AR2_M1"
383,0.242608513864221,21,"AR2_M1"
384,2.89610943258237,21,"AR2_M1"
385,1.63284283459419,21,"AR2_M1"
386,4.35906484145365,21,"AR2_M1"
387,0.837793677294422,21,"AR2_M1"
388,4.61431998432231,21,"AR2_M1"
389,1.06288517936653,21,"AR2_M1"
390,4.11734861359216,21,"AR2_M1"
391,-0.0826828157403919,21,"AR2_M1"
392,4.6420395352611,21,"AR2_M1"
393,2.05962550520287,21,"AR2_M1"
394,3.99451355902839,21,"AR2_M1"
395,1.99800585277189,21,"AR2_M1"
396,4.18287492476438,21,"AR2_M1"
397,1.79145376602842,21,"AR2_M1"
398,3.54887124992011,21,"AR2_M1"
399,0.593140781263428,21,"AR2_M1"
400,2.0252736228782,21,"AR2_M1"
401,0.879577344090111,21,"AR2_M1"
402,1.87622028049276,21,"AR2_M1"
403,1.85251830483211,21,"AR2_M1"
404,0.795023315236654,21,"AR2_M1"
405,2.39886186550823,21,"AR2_M1"
406,0.35968027327572,21,"AR2_M1"
407,1.36439369534012,21,"AR2_M1"
408,-0.893585149786061,21,"AR2_M1"
409,0.71643334932571,21,"AR2_M1"
410,0.886436066806239,21,"AR2_M1"
411,-0.498180272010686,21,"AR2_M1"
412,0.78208934573014,21,"AR2_M1"
413,-0.578441527306193,21,"AR2_M1"
414,0.537489079940116,21,"AR2_M1"
415,-1.34776159309112,21,"AR2_M1"
416,0.0366958657906847,21,"AR2_M1"
417,-2.69050247885992,21,"AR2_M1"
418,0.0413539635323718,21,"AR2_M1"
419,-3.67701078252571,21,"AR2_M1"
420,0.687865265564078,21,"AR2_M1"
421,-2.18275769459108,21,"AR2_M1"
422,1.75642549895628,21,"AR2_M1"
423,-2.22937248818215,21,"AR2_M1"
424,2.29424533594303,21,"AR2_M1"
425,-1.6450885973191,21,"AR2_M1"
426,1.63861025183617,21,"AR2_M1"
427,0.427456328620607,21,"AR2_M1"
428,1.38748953244208,21,"AR2_M1"
429,-1.32172859456208,21,"AR2_M1"
430,0.540965244161618,21,"AR2_M1"
431,-1.81683682249132,21,"AR2_M1"
432,0.0563034075660517,21,"AR2_M1"
433,-3.20063726077903,21,"AR2_M1"
434,-0.899296303246572,21,"AR2_M1"
435,-0.680567493975901,21,"AR2_M1"
436,-0.641022132489968,21,"AR2_M1"
437,-1.32522154710589,21,"AR2_M1"
438,-1.80871903160325,21,"AR2_M1"
439,-2.42202263908104,21,"AR2_M1"
440,-2.3594633285436,21,"AR2_M1"
441,-2.28029978769407,21,"AR2_M1"
442,-1.64172322184061,21,"AR2_M1"
443,-2.83003238287708,21,"AR2_M1"
444,-1.33103557662518,21,"AR2_M1"
445,-2.92808836801578,21,"AR2_M1"
446,-1.29516137109036,21,"AR2_M1"
447,-3.44717548282061,21,"AR2_M1"
448,-2.65669927244173,21,"AR2_M1"
449,-2.08460936352438,21,"AR2_M1"
450,-2.66000187342236,21,"AR2_M1"
451,-4.20616287442694,21,"AR2_M1"
452,-2.56518808704589,21,"AR2_M1"
453,-3.86020001755753,21,"AR2_M1"
454,-3.21151528369707,21,"AR2_M1"
455,-3.15191172909817,21,"AR2_M1"
456,-4.60085030518082,21,"AR2_M1"
457,-2.96641089300106,21,"AR2_M1"
458,-2.76595926135402,21,"AR2_M1"
459,-1.94730811930936,21,"AR2_M1"
460,-0.835223685383274,21,"AR2_M1"
461,-1.1558352646112,21,"AR2_M1"
462,-0.925227901488067,21,"AR2_M1"
463,-1.19536692798266,21,"AR2_M1"
464,-2.25624297829,21,"AR2_M1"
465,-1.67559093963347,21,"AR2_M1"
466,-2.6112592370783,21,"AR2_M1"
467,0.706680934253329,21,"AR2_M1"
468,-3.12690417908374,21,"AR2_M1"
469,-0.911505033661895,21,"AR2_M1"
470,-2.53824528527222,21,"AR2_M1"
471,-0.606429978216931,21,"AR2_M1"
472,-2.34435522416151,21,"AR2_M1"
473,-0.750522110628004,21,"AR2_M1"
474,-2.98333164216717,21,"AR2_M1"
475,-0.162765334016818,21,"AR2_M1"
476,-1.24984341574471,21,"AR2_M1"
477,-1.59850944523394,21,"AR2_M1"
478,-1.39713593155871,21,"AR2_M1"
479,-1.50612644693666,21,"AR2_M1"
480,-0.723509492474474,21,"AR2_M1"
481,-0.634144483968605,21,"AR2_M1"
482,-1.53028171945594,21,"AR2_M1"
483,0.0530409209440943,21,"AR2_M1"
484,-1.22311305739765,21,"AR2_M1"
485,0.652415051403068,21,"AR2_M1"
486,0.108772448609263,21,"AR2_M1"
487,1.43460508579137,21,"AR2_M1"
488,-1.59174664805042,21,"AR2_M1"
489,1.49604638341795,21,"AR2_M1"
490,-1.1375192071279,21,"AR2_M1"
491,1.16601965432835,21,"AR2_M1"
492,-0.893411285827861,21,"AR2_M1"
493,1.15913761320092,21,"AR2_M1"
494,-1.30077470709672,21,"AR2_M1"
495,2.03400818042597,21,"AR2_M1"
496,-0.780266746008023,21,"AR2_M1"
497,1.31284100858588,21,"AR2_M1"
498,-0.50164510120237,21,"AR2_M1"
499,-0.284661996165619,21,"AR2_M1"
500,0.950800750384961,21,"AR2_M1"
501,0.502444446286491,21,"AR2_M1"
502,0.264716046516252,21,"AR2_M1"
503,2.06630952829275,21,"AR2_M1"
504,0.831604592443622,21,"AR2_M1"
505,0.890614125039971,21,"AR2_M1"
506,1.50761654569505,21,"AR2_M1"
507,0.408566376384256,21,"AR2_M1"
508,1.15014494933994,21,"AR2_M1"
509,0.112380007902118,21,"AR2_M1"
510,0.700245453493014,21,"AR2_M1"
511,0.250466226822708,21,"AR2_M1"
512,0.567249735612907,21,"AR2_M1"
513,-1.21634657962739,21,"AR2_M1"
514,1.02410141878679,21,"AR2_M1"
515,-2.46919297168436,21,"AR2_M1"
516,-0.0370105628695617,21,"AR2_M1"
517,-1.78899096949228,21,"AR2_M1"
518,-1.00596871910624,21,"AR2_M1"
519,-2.23402436916583,21,"AR2_M1"
520,0.00306374352542205,21,"AR2_M1"
521,-0.554899661683422,21,"AR2_M1"
522,0.74522355473896,21,"AR2_M1"
523,0.540617961727138,21,"AR2_M1"
524,-0.404906223597309,21,"AR2_M1"
525,-0.174351745185635,21,"AR2_M1"
526,-1.02624550436096,21,"AR2_M1"
527,0.299501723248415,21,"AR2_M1"
528,-1.33247862692593,21,"AR2_M1"
529,-1.30260627096144,21,"AR2_M1"
530,-1.43453586689652,21,"AR2_M1"
531,-2.17336858076621,21,"AR2_M1"
532,-1.20147843677262,21,"AR2_M1"
533,-1.30147097586322,21,"AR2_M1"
534,-1.27721130760913,21,"AR2_M1"
535,-2.69402142952522,21,"AR2_M1"
536,-1.12159015273504,21,"AR2_M1"
537,-3.11376727630403,21,"AR2_M1"
538,-3.280422543898,21,"AR2_M1"
539,-1.76773604298676,21,"AR2_M1"
540,-2.45720268845533,21,"AR2_M1"
541,-1.99395744398798,21,"AR2_M1"
542,-2.66071863620915,21,"AR2_M1"
543,-0.770902106734619,21,"AR2_M1"
544,-2.75400674495404,21,"AR2_M1"
545,-1.69208534486522,21,"AR2_M1"
546,-1.39597447032664,21,"AR2_M1"
547,-2.60536976368251,21,"AR2_M1"
548,-1.71573054747093,21,"AR2_M1"
549,-2.82448484676364,21,"AR2_M1"
550,-1.9578889167924,21,"AR2_M1"
551,-2.97940871999046,21,"AR2_M1"
552,-0.791863709346771,21,"AR2_M1"
553,-2.31209973292862,21,"AR2_M1"
554,-1.4771130014142,21,"AR2_M1"
555,-2.2085243449158,21,"AR2_M1"
556,-0.913087365270119,21,"AR2_M1"
557,-1.04950450530644,21,"AR2_M1"
558,-1.69452624819915,21,"AR2_M1"
559,-1.7871960369318,21,"AR2_M1"
560,-1.98605834900912,21,"AR2_M1"
561,-1.31410920322132,21,"AR2_M1"
562,-1.80696154937276,21,"AR2_M1"
563,-1.1526006348082,21,"AR2_M1"
564,-1.9141721685169,21,"AR2_M1"
565,-1.68192713203633,21,"AR2_M1"
566,0.131927601748104,21,"AR2_M1"
567,-1.04430490335452,21,"AR2_M1"
568,-1.43145603433266,21,"AR2_M1"
569,-0.82085586205293,21,"AR2_M1"
570,-0.506030494075502,21,"AR2_M1"
571,-1.40455442853493,21,"AR2_M1"
572,-1.87897178625901,21,"AR2_M1"
573,0.564042401516312,21,"AR2_M1"
574,-2.10985655730361,21,"AR2_M1"
575,1.14841234605922,21,"AR2_M1"
576,-0.532400970287114,21,"AR2_M1"
577,0.700925526827658,21,"AR2_M1"
578,-0.968496390131531,21,"AR2_M1"
579,0.89895943199095,21,"AR2_M1"
580,-0.823849790958624,21,"AR2_M1"
581,0.684517387108724,21,"AR2_M1"
582,-1.24984475319796,21,"AR2_M1"
583,0.509725624650278,21,"AR2_M1"
584,-2.54983076169255,21,"AR2_M1"
585,0.355327948443864,21,"AR2_M1"
586,-3.22467280516372,21,"AR2_M1"
587,-2.20312074710703,21,"AR2_M1"
588,-4.86996473966548,21,"AR2_M1"
589,-3.35212028468062,21,"AR2_M1"
590,-4.49746444842356,21,"AR2_M1"
591,-2.51337335320098,21,"AR2_M1"
592,-2.99462158703334,21,"AR2_M1"
593,-1.88145698550555,21,"AR2_M1"
594,-3.80260622213464,21,"AR2_M1"
595,-2.88011558007732,21,"AR2_M1"
596,-4.41152167851286,21,"AR2_M1"
597,-3.88010937067457,21,"AR2_M1"
598,-4.3832447385956,21,"AR2_M1"
599,-3.67391587205712,21,"AR2_M1"
600,-5.39206923071982,21,"AR2_M1"
601,-5.34389033807329,21,"AR2_M1"
602,-6.51497686112086,21,"AR2_M1"
603,-5.59844128221301,21,"AR2_M1"
604,-6.62459685403626,21,"AR2_M1"
605,-5.59688764111139,21,"AR2_M1"
606,-5.24869321967811,21,"AR2_M1"
607,-3.60416020170659,21,"AR2_M1"
608,-3.44695755193986,21,"AR2_M1"
609,-3.43044189671772,21,"AR2_M1"
610,-4.60494806101493,21,"AR2_M1"
611,-3.00354680306659,21,"AR2_M1"
612,-3.88988465585789,21,"AR2_M1"
613,-2.54589485304245,21,"AR2_M1"
614,-3.70641706877546,21,"AR2_M1"
615,-3.04221931110497,21,"AR2_M1"
616,-4.69154483962938,21,"AR2_M1"
617,-5.0757697384897,21,"AR2_M1"
618,-4.19660339661112,21,"AR2_M1"
619,-4.93448175153587,21,"AR2_M1"
620,-3.15845354831513,21,"AR2_M1"
621,-5.12096939516395,21,"AR2_M1"
622,-2.85387621454993,21,"AR2_M1"
623,-4.26326489361444,21,"AR2_M1"
624,-4.25021408739837,21,"AR2_M1"
625,-2.99143196901327,21,"AR2_M1"
626,-3.17973460591061,21,"AR2_M1"
627,-3.56630323542383,21,"AR2_M1"
628,-3.23554998560563,21,"AR2_M1"
629,-3.21086236731626,21,"AR2_M1"
630,-1.71379118483387,21,"AR2_M1"
631,-3.3531058431021,21,"AR2_M1"
632,-2.07107220885822,21,"AR2_M1"
633,-2.17156359004718,21,"AR2_M1"
634,-2.00057204356433,21,"AR2_M1"
635,-0.00760776004642527,21,"AR2_M1"
636,-0.854968477962845,21,"AR2_M1"
637,-0.541308014016962,21,"AR2_M1"
638,-0.947480612233022,21,"AR2_M1"
639,-0.371048209242983,21,"AR2_M1"
640,-0.363464684986554,21,"AR2_M1"
641,0.688292579788079,21,"AR2_M1"
642,0.965624583797889,21,"AR2_M1"
643,-0.513307267930076,21,"AR2_M1"
644,1.75710293501226,21,"AR2_M1"
645,0.3980475132564,21,"AR2_M1"
646,1.78495185445674,21,"AR2_M1"
647,-1.22594303519935,21,"AR2_M1"
648,0.00102477892962249,21,"AR2_M1"
649,-0.96021633878319,21,"AR2_M1"
650,-1.55911301774749,21,"AR2_M1"
651,-1.86578069226531,21,"AR2_M1"
652,-2.11975737743783,21,"AR2_M1"
653,-2.90044487253248,21,"AR2_M1"
654,-1.73827711064034,21,"AR2_M1"
655,-2.37331484170555,21,"AR2_M1"
656,-3.53811991936092,21,"AR2_M1"
657,-3.41884921283863,21,"AR2_M1"
658,-3.42572057373513,21,"AR2_M1"
659,-2.39110727547444,21,"AR2_M1"
660,-1.38357675826743,21,"AR2_M1"
661,-2.69803241289885,21,"AR2_M1"
662,-2.45452432075974,21,"AR2_M1"
663,-3.21758255672367,21,"AR2_M1"
664,-0.762647378742191,21,"AR2_M1"
665,-0.985701132045607,21,"AR2_M1"
666,0.273275568890323,21,"AR2_M1"
667,-0.155798780902964,21,"AR2_M1"
668,-2.44150243201758,21,"AR2_M1"
669,-0.514367041118856,21,"AR2_M1"
670,-3.69530402661078,21,"AR2_M1"
671,-0.697717963666791,21,"AR2_M1"
672,-2.36094479025832,21,"AR2_M1"
673,1.03247466723634,21,"AR2_M1"
674,-0.884641240184082,21,"AR2_M1"
675,0.0777590741011782,21,"AR2_M1"
676,-1.66418601837642,21,"AR2_M1"
677,-0.95923869065174,21,"AR2_M1"
678,-0.957525774740332,21,"AR2_M1"
679,-0.857604641095166,21,"AR2_M1"
680,-0.271265032623446,21,"AR2_M1"
681,-1.33556917187861,21,"AR2_M1"
682,-0.595230086881721,21,"AR2_M1"
683,-1.78168164149421,21,"AR2_M1"
684,-0.464864724908068,21,"AR2_M1"
685,-3.05470269718971,21,"AR2_M1"
686,-0.240809187852119,21,"AR2_M1"
687,-1.02306633243732,21,"AR2_M1"
688,0.0329893071614629,21,"AR2_M1"
689,-2.34096543064227,21,"AR2_M1"
690,-1.27911092795122,21,"AR2_M1"
691,-1.67715559859041,21,"AR2_M1"
692,0.745498396836161,21,"AR2_M1"
693,-2.24098259963825,21,"AR2_M1"
694,0.255994593928768,21,"AR2_M1"
695,-3.63257759993112,21,"AR2_M1"
696,0.482667424315023,21,"AR2_M1"
697,-1.96899547704233,21,"AR2_M1"
698,0.0711508026011888,21,"AR2_M1"
699,-1.9239045247315,21,"AR2_M1"
700,-0.787447856857057,21,"AR2_M1"
701,2.39679302217386,21,"AR2_M1"
702,-0.551868536207951,21,"AR2_M1"
703,1.65591022167971,21,"AR2_M1"
704,-0.872843032413436,21,"AR2_M1"
705,0.901600046620907,21,"AR2_M1"
706,-0.649701915808188,21,"AR2_M1"
707,-0.277783490093292,21,"AR2_M1"
708,1.69737019525952,21,"AR2_M1"
709,-2.37632983597431,21,"AR2_M1"
710,0.828773911449136,21,"AR2_M1"
711,-1.8306689940614,21,"AR2_M1"
712,-0.834048032743351,21,"AR2_M1"
713,-0.756704956411547,21,"AR2_M1"
714,-0.632540081745701,21,"AR2_M1"
715,-1.16504652845899,21,"AR2_M1"
716,1.25021489464671,21,"AR2_M1"
717,-0.398136700630634,21,"AR2_M1"
718,0.26702263143829,21,"AR2_M1"
719,-0.353271113835848,21,"AR2_M1"
720,-1.56746889941384,21,"AR2_M1"
721,0.473310855393521,21,"AR2_M1"
722,-0.328017625024605,21,"AR2_M1"
723,1.2437590505158,21,"AR2_M1"
724,0.0906341715250417,21,"AR2_M1"
725,0.347865468433236,21,"AR2_M1"
726,-1.30985417210555,21,"AR2_M1"
727,0.433339193208798,21,"AR2_M1"
728,0.122804024410907,21,"AR2_M1"
729,-0.575796882472067,21,"AR2_M1"
730,2.53679693628925,21,"AR2_M1"
731,-1.69371542274047,21,"AR2_M1"
732,0.626585540751184,21,"AR2_M1"
733,-0.17294342565638,21,"AR2_M1"
734,0.910680004382777,21,"AR2_M1"
735,0.434568815091913,21,"AR2_M1"
736,0.10699515291594,21,"AR2_M1"
737,1.05785106954215,21,"AR2_M1"
738,0.45338767283585,21,"AR2_M1"
739,0.574876540903344,21,"AR2_M1"
740,-1.51711071319662,21,"AR2_M1"
741,1.1760237426875,21,"AR2_M1"
742,-2.56415970929915,21,"AR2_M1"
743,0.500313631496342,21,"AR2_M1"
744,-3.14741462982114,21,"AR2_M1"
745,-1.46226436187564,21,"AR2_M1"
746,-2.80022421463879,21,"AR2_M1"
747,-1.28492477495454,21,"AR2_M1"
748,-1.41794384460867,21,"AR2_M1"
749,-1.73085242553711,21,"AR2_M1"
750,-2.40181259262003,21,"AR2_M1"
751,-1.120962514732,21,"AR2_M1"
752,-1.91250311157666,21,"AR2_M1"
753,-1.02996199552136,21,"AR2_M1"
754,-1.35863927722978,21,"AR2_M1"
755,-2.32269854791257,21,"AR2_M1"
756,-1.56397270711855,21,"AR2_M1"
757,-2.94264891121325,21,"AR2_M1"
758,-2.16808147475848,21,"AR2_M1"
759,-4.5735180423011,21,"AR2_M1"
760,-1.85140456627749,21,"AR2_M1"
761,-2.59791743353272,21,"AR2_M1"
762,-1.34280931799314,21,"AR2_M1"
763,-0.547500450529564,21,"AR2_M1"
764,-1.23864486249625,21,"AR2_M1"
765,-1.33469938655826,21,"AR2_M1"
766,-2.29714513253799,21,"AR2_M1"
767,-0.778997690868289,21,"AR2_M1"
768,-3.05365033900785,21,"AR2_M1"
769,-0.983640913833011,21,"AR2_M1"
770,-0.841360652704976,21,"AR2_M1"
771,-2.22859604449785,21,"AR2_M1"
772,-1.06418586978737,21,"AR2_M1"
773,-1.23169104459069,21,"AR2_M1"
774,-0.74652019257517,21,"AR2_M1"
775,-1.5049351447246,21,"AR2_M1"
776,-2.50437033638435,21,"AR2_M1"
777,-2.31896440172053,21,"AR2_M1"
778,-1.38689910340156,21,"AR2_M1"
779,-2.06385399423923,21,"AR2_M1"
780,-1.34563512524393,21,"AR2_M1"
781,-2.44805262980584,21,"AR2_M1"
782,-0.233817662328148,21,"AR2_M1"
783,-3.29705916139641,21,"AR2_M1"
784,1.274914888066,21,"AR2_M1"
785,-2.33472976966039,21,"AR2_M1"
786,0.411083469802328,21,"AR2_M1"
787,-2.8874642616828,21,"AR2_M1"
788,0.130914611549312,21,"AR2_M1"
789,-2.57469309899693,21,"AR2_M1"
790,0.589932799633468,21,"AR2_M1"
791,0.518114193466682,21,"AR2_M1"
792,-0.734951655386328,21,"AR2_M1"
793,0.525913514391703,21,"AR2_M1"
794,0.08534854623746,21,"AR2_M1"
795,0.361567334183512,21,"AR2_M1"
796,-0.860636683373262,21,"AR2_M1"
797,0.10560415080195,21,"AR2_M1"
798,-2.18322616798028,21,"AR2_M1"
799,-1.1782972957884,21,"AR2_M1"
800,-2.51086075215272,21,"AR2_M1"
801,-1.33518296548993,21,"AR2_M1"
802,-2.39532861105574,21,"AR2_M1"
803,-2.69023325983058,21,"AR2_M1"
804,-3.41968786691092,21,"AR2_M1"
805,-1.85453998830343,21,"AR2_M1"
806,-2.4892832060669,21,"AR2_M1"
807,-1.41046405883234,21,"AR2_M1"
808,-1.20176021071372,21,"AR2_M1"
809,-1.31276204736769,21,"AR2_M1"
